
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2013-02-16;25.458,35;6479842283992;29.282,77;5480628106824;28.465,64;7852290884514;28.577,79;115829886564;52.496,89;1001446610101;25.258,40;9729596413394
2013-02-17;25.458,35;6479842283992;29.282,77;5480628106824;28.465,64;7852290884514;28.577,79;115829886564;52.496,89;1001446610101;25.258,40;9729596413394
2013-02-18;25.466,99;6483059739618;29.295,85;5486154837734;28.477,07;7857644391545;28.599,81;115857597177;52.523,65;1005413816991;25.269,91;9734249747770
2013-02-19;25.473,91;6485519540241;29.301,33;5487803462273;28.485,51;7858189070197;28.606,80;116023323515;52.538,32;1005684430986;25.281,14;9739271208144
2013-02-20;25.508,39;6496219191655;29.345,83;5497295676373;28.528,16;7874308108927;28.644,27;115365015284;52.609,18;1006802054167;25.319,46;9754246187802
2013-02-21;25.469,18;6487595954113;29.300,57;5490275986669;28.491,74;7864708236999;28.591,17;114948005155;52.545,93;1005728037294;25.278,56;9737911518543
2013-02-22;25.362,53;6459584007245;29.185,08;5470632798455;28.382,32;7837089664243;28.466,43;114579207572;52.347,23;1001876330893;25.175,83;9698258383033
2013-02-23;25.362,53;6459584007245;29.185,08;5470632798455;28.382,32;7837089664243;28.466,43;114579207572;52.347,23;1001876330893;25.175,83;9698258383033
2013-02-24;25.362,53;6459584007245;29.185,08;5470632798455;28.382,32;7837089664243;28.466,43;114579207572;52.347,23;1001876330893;25.175,83;9698258383033
2013-02-25;25.414,29;6474022854637;29.241,25;5482877275623;28.432,76;7851031109899;28.520,84;114672145278;52.447,53;1003064673133;25.231,63;9719848268291
2013-02-26;25.371,18;6462882247028;29.186,92;5475341766909;28.379,11;7840375679849;28.481,52;115116581358;52.363,91;1001659677836;25.178,03;9697076613045
2013-02-27;25.326,00;6454704670545;29.132,37;5465334677133;28.325,47;7825776244834;28.428,61;113073912984;52.301,49;1000799737313;25.153,19;9688254243658
2013-02-28;25.401,24;6466857307712;29.210,77;5476081057400;28.410,60;7841202690281;28.510,73;113072624296;52.426,68;1001294424168;25.214,69;9700319405824
2013-03-01;25.462,27;6485831093942;29.285,34;5492481331525;28.476,24;7861631882171;28.574,74;114766856055;52.540,48;1000384255436;25.269,42;9716900345125
2013-03-02;25.462,27;6485831093942;29.285,34;5492481331525;28.476,24;7861631882171;28.574,74;114766856055;52.540,48;1000384255436;25.269,42;9716900345125
2013-03-03;25.462,27;6485831093942;29.285,34;5492481331525;28.476,24;7861631882171;28.574,74;114766856055;52.540,48;1000384255436;25.269,42;9716900345125
2013-03-04;25.493,55;6492841186257;29.320,94;5500128022723;28.509,21;7868404183084;28.604,02;115256020101;52.605,25;1005132981586;25.302,74;9729870362359
2013-03-05;25.486,99;6492490206722;29.321,17;5499854113550;28.509,34;7867884623313;28.588,84;114961252549;52.605,05;1005189904496;25.298,17;9727790845226
2013-03-06;25.544,47;6506440065804;29.385,04;5509789246275;28.571,78;7885110768353;28.660,02;115380333503;52.700,13;1006778721861;25.342,62;9745094865455
2013-03-07;25.538,26;6505126769145;29.371,86;5508216663495;28.566,49;7883393842277;28.644,48;115296709496;52.688,49;1006924705056;25.336,34;9742929922020
2013-03-08;25.517,35;6501225193103;29.357,54;5507296937687;28.548,95;7878985275709;28.622,81;115336714376;52.647,63;1006215634852;25.315,16;9733713805047
2013-03-09;25.517,35;6501225193103;29.357,54;5507296937687;28.548,95;7878985275709;28.622,81;115336714376;52.647,63;1006215634852;25.315,16;9733713805047
2013-03-10;25.517,35;6501225193103;29.357,54;5507296937687;28.548,95;7878985275709;28.622,81;115336714376;52.647,63;1006215634852;25.315,16;9733713805047
2013-03-11;25.565,41;6513617524677;29.413,37;5515875180061;28.605,62;7895630038951;28.664,02;115627449982;52.719,05;1007568844217;25.346,65;9747159816172
2013-03-12;25.577,91;6516718658030;29.430,96;5519425912818;28.621,42;7901448557361;28.663,01;115834626867;52.728,05;1007907281692;25.361,29;9754487418049
2013-03-13;25.534,88;6512158549114;29.385,31;5516893404777;28.568,74;7889555004635;28.603,81;116110401567;52.629,37;1006701896625;25.321,87;9744623581290
2013-03-14;25.482,52;6506266240155;29.325,93;5509832584434;28.511,11;7885512788844;28.545,85;118119306021;52.523,33;1005709966657;25.273,13;9740638506139
2013-03-15;25.468,78;6512822895595;29.315,89;5511516050146;28.497,17;7893469421119;28.546,68;120114842433;52.506,68;1001762920583;25.257,71;9737618271247
2013-03-16;25.468,78;6512822895595;29.315,89;5511516050146;28.497,17;7893469421119;28.546,68;120114842433;52.506,68;1001762920583;25.257,71;9737618271247
2013-03-17;25.468,78;6512822895595;29.315,89;5511516050146;28.497,17;7893469421119;28.546,68;120114842433;52.506,68;1001762920583;25.257,71;9737618271247
2013-03-18;25.436,11;6505718754207;29.278,77;5505570793749;28.460,42;7885179109403;28.497,07;119854456830;52.443,68;1003193817818;25.239,52;9730572677249
2013-03-19;25.379,61;6491992215704;29.221,05;5494705892481;28.397,47;7868235140415;28.425,25;119681835945;52.329,77;1000965706094;25.186,67;9710778413671
2013-03-20;25.380,86;6493564045383;29.219,06;5496526072873;28.398,38;7870535968475;28.432,61;119572713751;52.343,48;1001037300357;25.184,37;9710412018969
2013-03-21;25.445,84;6510377663731;29.297,96;5512330116166;28.474,87;7891231520754;28.499,78;119577649817;52.463,68;1003552040254;25.248,47;9734855932853
2013-03-22;25.425,41;6502663055538;29.273,88;5507224501894;28.450,68;7885087302196;28.481,31;119389898812;52.442,49;1003406418502;25.233,36;9728204128194
2013-03-23;25.425,41;6502663055538;29.273,88;5507224501894;28.450,68;7885087302196;28.481,31;119389898812;52.442,49;1003406418502;25.233,36;9728204128194
2013-03-24;25.425,41;6502663055538;29.273,88;5507224501894;28.450,68;7885087302196;28.481,31;119389898812;52.442,49;1003406418502;25.233,36;9728204128194
2013-03-25;25.430,39;6505051286951;29.277,01;5509214126729;28.456,74;7886737592607;28.487,96;119673937412;52.449,54;1003907258145;25.236,78;9727297276852
2013-03-26;25.407,73;6499566131071;29.245,53;5503689369155;28.429,56;7880666638164;28.461,75;117639523919;52.402,65;1002748751076;25.206,51;9715999049933
2013-03-27;25.455,95;6511389927538;29.304,36;5513601983886;28.486,50;7896550042953;28.512,99;118055508406;52.490,91;1004397332379;25.253,38;9733993972601
2013-03-28;25.467,32;6504530626494;29.319,52;5510414952607;28.497,11;7889344425547;28.516,51;118063520114;52.502,12;1002965902403;25.262,86;9725774193616
2013-03-29;25.467,32;6504530626494;29.319,52;5510414952607;28.497,11;7889344425547;28.516,51;118063520114;52.502,12;1002965902403;25.262,86;9725774193616
2013-03-30;25.467,32;6504530626494;29.319,52;5510414952607;28.497,11;7889344425547;28.516,51;118063520114;52.502,12;1002965902403;25.262,86;9725774193616
2013-03-31;25.467,32;6504530626494;29.319,52;5510414952607;28.497,11;7889344425547;28.516,51;118063520114;52.502,12;1002965902403;25.262,86;9725774193616
2013-04-01;25.462,01;6503760978343;29.311,40;5511099712419;28.490,42;7888666561073;28.520,01;120209591636;52.511,57;999393120616;25.263,57;9720068766705
2013-04-02;25.438,30;6497039628961;29.291,24;5507825129980;28.464,17;7882124508903;28.487,83;120144996400;52.472,62;1002398961726;25.234,91;9708719073327
2013-04-03;25.449,35;6499725020088;29.307,54;5510962295566;28.480,47;7886574326839;28.491,12;120207989969;52.480,61;1002642867787;25.241,40;9710534659661
2013-04-04;25.357,14;6475137883988;29.198,72;5489468403002;28.376,44;7857672278186;28.393,12;119808621647;52.313,44;999555613849;25.155,62;9677101313706
2013-04-05;25.329,65;6467805112121;29.169,35;5483411635489;28.346,01;7849270147218;28.358,81;119801838994;52.250,96;998419109599;25.139,31;9670987953888
2013-04-06;25.329,65;6467805112121;29.169,35;5483411635489;28.346,01;7849270147218;28.358,81;119801838994;52.250,96;998419109599;25.139,31;9670987953888
2013-04-07;25.329,65;6467805112121;29.169,35;5483411635489;28.346,01;7849270147218;28.358,81;119801838994;52.250,96;998419109599;25.139,31;9670987953888
2013-04-08;25.221,28;6440429677935;29.043,63;5459891671430;28.222,92;7815342834050;28.226,82;119499764236;52.012,37;993931979126;25.038,19;9632470974833
2013-04-09;25.243,37;6440401748842;29.070,29;5458728790960;28.251,10;7816110012188;28.251,03;119768150878;52.064,11;995004068227;25.059,37;9639365525262
2013-04-10;25.302,62;6452502118420;29.136,37;5460140520370;28.320,99;7825743119165;28.330,78;119392163582;52.183,72;997361638883;25.118,49;9658395028643
2013-04-11;25.424,68;6479810442922;29.281,61;5477373907747;28.465,48;7856955579069;28.458,35;120195294774;52.427,03;1002093520414;25.242,97;9699290899120
2013-04-12;25.453,25;6478877308447;29.316,19;5479084567332;28.500,81;7861663589467;28.482,51;120704535128;52.483,13;1003571805694;25.272,47;9713983659092
2013-04-13;25.453,25;6478877308447;29.316,19;5479084567332;28.500,81;7861663589467;28.482,51;120704535128;52.483,13;1003571805694;25.272,47;9713983659092
2013-04-14;25.453,25;6478877308447;29.316,19;5479084567332;28.500,81;7861663589467;28.482,51;120704535128;52.483,13;1003571805694;25.272,47;9713983659092
2013-04-15;25.460,15;6485038419757;29.317,48;5464455514653;28.507,06;7860554339465;28.462,51;122138772980;52.487,48;1004037513052;25.277,28;9724024729110
2013-04-16;25.357,13;6463262125010;29.188,84;5419169787427;28.384,41;7818321139181;28.332,33;124716798613;52.284,49;996533571452;25.169,05;9683198121320
2013-04-17;25.392,44;6472741287667;29.246,68;5429033985236;28.438,55;7821746659801;28.379,47;125050160624;52.366,47;1001449516045;25.217,91;9705491371534
2013-04-18;25.338,67;6458527088991;29.174,05;5414200759531;28.366,69;7799680056323;28.292,07;124970986232;52.255,94;998798870429;25.177,94;9688263760775
2013-04-19;25.392,22;6472800855176;29.247,28;5425822252917;28.428,02;7813357662160;28.357,92;125118556324;52.369,93;1001035789359;25.227,96;9706991589545
2013-04-20;25.392,22;6472800855176;29.247,28;5425822252917;28.428,02;7813357662160;28.357,92;125118556324;52.369,93;1001035789359;25.227,96;9706991589545
2013-04-21;25.392,22;6472800855176;29.247,28;5425822252917;28.428,02;7813357662160;28.357,92;125118556324;52.369,93;1001035789359;25.227,96;9706991589545
2013-04-22;25.502,77;6499654762168;29.370,22;5446752845291;28.556,86;7849557371444;28.470,79;125636028623;52.584,20;1004764019542;25.344,79;9750987125484
2013-04-23;25.535,81;6507148118969;29.410,02;5451578435049;28.597,37;7858499658665;28.504,73;125001604359;52.656,88;1006185332566;25.378,57;9763968812277
2013-04-24;25.531,50;6505185325386;29.423,25;5453792757056;28.599,13;7861039069688;28.504,13;124586928765;52.660,30;1006238298412;25.381,32;9763996291404
2013-04-25;25.531,65;6504891248583;29.432,31;5455431529151;28.605,84;7860078149330;28.518,25;124918656717;52.665,92;1005852190809;25.385,42;9762372969260
2013-04-26;25.540,83;6506461526432;29.441,48;5455734002980;28.615,37;7862565800526;28.539,65;123536019477;52.680,44;1006070049603;25.395,31;9765140698960
2013-04-27;25.540,83;6506461526432;29.441,48;5455734002980;28.615,37;7862565800526;28.539,65;123536019477;52.680,44;1006070049603;25.395,31;9765140698960
2013-04-28;25.540,83;6506461526432;29.441,48;5455734002980;28.615,37;7862565800526;28.539,65;123536019477;52.680,44;1006070049603;25.395,31;9765140698960
2013-04-29;25.538,05;6504504623752;29.422,55;5451446662845;28.611,51;7858575590043;28.501,33;122730154015;52.709,53;1006739894434;25.390,54;9763056402478
2013-04-30;25.533,96;6494454467608;29.410,50;5438181789980;28.612,69;7852888420038;28.520,70;122866978075;52.711,22;1005016296029;25.392,41;9752657004680
2013-05-01;25.533,96;6494454467608;29.410,50;5438181789980;28.612,69;7852888420038;28.520,70;122866978075;52.711,22;1005016296029;25.392,41;9752657004680
2013-05-02;25.565,30;6502140784494;29.445,39;5451097891092;28.642,51;7864186877763;28.554,52;124679896905;52.775,79;1001719494626;25.410,51;9752926514409
2013-05-03;25.634,84;6519340203685;29.527,27;5466708811745;28.733,55;7890042174519;28.641,86;125145467260;52.923,90;1008801089818;25.488,82;9782865212221
2013-05-04;25.634,84;6519340203685;29.527,27;5466708811745;28.733,55;7890042174519;28.641,86;125145467260;52.923,90;1008801089818;25.488,82;9782865212221
2013-05-05;25.634,84;6519340203685;29.527,27;5466708811745;28.733,55;7890042174519;28.641,86;125145467260;52.923,90;1008801089818;25.488,82;9782865212221
2013-05-06;25.668,95;6527656372432;29.562,52;5473902568312;28.766,76;7899253772579;28.699,84;125292361310;52.989,35;1010096150330;25.523,33;9795141707193
2013-05-07;25.704,00;6536591149542;29.604,93;5481769725369;28.804,43;7909425038786;28.730,80;125832955431;53.061,04;1011481337589;25.569,43;9813528375621
2013-05-08;25.750,31;6548954013861;29.661,93;5491501531674;28.861,29;7925753502889;28.795,12;126233158286;53.158,02;1013478505218;25.603,80;9827009074694
2013-05-09;25.816,26;6564945525340;29.728,74;5502974353038;28.929,55;7948388597886;28.846,72;126983416223;53.288,96;1016001861959;25.671,31;9851889366273
2013-05-10;25.824,18;6567107174165;29.736,95;5505315306562;28.932,30;7950260527436;28.834,60;127209578912;53.289,85;1016158424422;25.675,91;9852747509868
2013-05-11;25.824,18;6567107174165;29.736,95;5505315306562;28.932,30;7950260527436;28.834,60;127209578912;53.289,85;1016158424422;25.675,91;9852747509868
2013-05-12;25.824,18;6567107174165;29.736,95;5505315306562;28.932,30;7950260527436;28.834,60;127209578912;53.289,85;1016158424422;25.675,91;9852747509868
2013-05-13;25.828,72;6568088376637;29.751,32;5504703392018;28.945,12;7952678130331;28.826,93;127527735143;53.312,75;1016452003481;25.686,56;9860745520048
2013-05-14;25.794,22;6566903695671;29.722,03;5507498168090;28.918,01;7955586399763;28.774,54;128072774698;53.241,76;1016763071315;25.665,07;9857973454265
2013-05-15;25.840,72;6586595136287;29.773,56;5529467708226;28.969,70;7988201087681;28.828,45;133642076051;53.337,18;1014459191567;25.718,66;9892945615249
2013-05-16;25.870,86;6594827758490;29.811,42;5536019808053;29.007,62;7996930039752;28.871,07;134214720634;53.404,09;1020121424324;25.752,68;9906578710288
2013-05-17;25.841,99;6589282908980;29.779,16;5531727165128;28.976,27;7990698282761;28.841,26;133948379917;53.355,67;1019422250609;25.728,30;9897126020960
2013-05-18;25.841,99;6589282908980;29.779,16;5531727165128;28.976,27;7990698282761;28.841,26;133948379917;53.355,67;1019422250609;25.728,30;9897126020960
2013-05-19;25.841,99;6589282908980;29.779,16;5531727165128;28.976,27;7990698282761;28.841,26;133948379917;53.355,67;1019422250609;25.728,30;9897126020960
2013-05-20;25.857,37;6594132570535;29.801,60;5536427149624;28.998,87;7997017811145;28.862,67;133889886355;53.400,21;1020313903873;25.748,86;9904424548419
2013-05-21;25.857,37;6594132570535;29.801,60;5536427149624;28.998,87;7997017811145;28.862,67;133889886355;53.400,21;1020313903873;25.748,86;9904424548419
2013-05-22;25.950,82;6618058842269;29.905,52;5555739658420;29.097,21;8025558004019;28.945,93;134337181595;53.565,59;1023445009264;25.840,89;9940291404810
2013-05-23;25.935,12;6610455213395;29.896,48;5555229454038;29.085,73;8024671816475;28.927,96;133974696668;53.539,72;1023008222088;25.810,38;9928552330340
2013-05-24;25.907,79;6603497584343;29.877,00;5552721336813;29.057,27;8017208086634;28.881,50;133673530467;53.481,71;1021917898739;25.800,87;9927384052789
2013-05-25;25.907,79;6603497584343;29.877,00;5552721336813;29.057,27;8017208086634;28.881,50;133673530467;53.481,71;1021917898739;25.800,87;9927384052789
2013-05-26;25.907,79;6603497584343;29.877,00;5552721336813;29.057,27;8017208086634;28.881,50;133673530467;53.481,71;1021917898739;25.800,87;9927384052789
2013-05-27;25.849,09;6588841204994;29.814,37;5543490055984;28.999,94;8001357504936;28.843,47;133650128486;53.399,86;1020335625709;25.746,28;9902176587326
2013-05-28;25.858,14;6590605910321;29.824,68;5544726273828;29.003,77;8004273765048;28.845,80;133856125859;53.409,03;1020554746563;25.748,50;9902934469002
2013-05-29;25.861,89;6590173712339;29.836,45;5546550022579;29.010,08;8002140713023;28.854,20;133754809832;53.424,38;1020770628048;25.740,55;9900797641791
2013-05-30;25.755,02;6560730495052;29.721,67;5522767595936;28.883,07;7965051032858;28.741,59;131057417620;53.221,36;1016847595263;25.635,94;9860876343598
2013-05-31;25.774,86;6554862633104;29.743,05;5518463633060;28.908,50;7964707180970;28.766,32;130925865975;53.252,40;1015453709403;25.664,62;9859033811670
2013-06-01;25.774,86;6554862633104;29.743,05;5518463633060;28.908,50;7964707180970;28.766,32;130925865975;53.252,40;1015453709403;25.664,62;9859033811670
2013-06-02;25.774,86;6554862633104;29.743,05;5518463633060;28.908,50;7964707180970;28.766,32;130925865975;53.252,40;1015453709403;25.664,62;9859033811670
2013-06-03;25.825,96;6568270676114;29.814,29;5531526019826;28.964,32;7979654132437;28.828,87;131278178814;53.344,18;1016573874981;25.711,17;9876442812989
2013-06-04;25.870,57;6579824298800;29.856,79;5537620835172;29.015,61;7991256088698;28.882,56;133418506785;53.416,79;1014210790255;25.764,97;9892592520628
2013-06-05;25.828,95;6567272169112;29.800,94;5523627361042;28.958,30;7974105793079;28.826,85;132869753847;53.332,63;1017725524601;25.713,14;9872572099145
2013-06-06;25.776,05;6553071608528;29.755,24;5514130380895;28.910,87;7957647563533;28.772,11;132951090144;53.238,14;1015875635921;25.663,06;9853118148140
2013-06-07;25.797,11;6558624306539;29.784,60;5518488721486;28.951,44;7969020867249;28.806,70;133079816238;53.294,85;1017155829614;25.696,17;9862397677301
2013-06-08;25.797,11;6558624306539;29.784,60;5518488721486;28.951,44;7969020867249;28.806,70;133079816238;53.294,85;1017155829614;25.696,17;9862397677301
2013-06-09;25.797,11;6558624306539;29.784,60;5518488721486;28.951,44;7969020867249;28.806,70;133079816238;53.294,85;1017155829614;25.696,17;9862397677301
2013-06-10;25.722,21;6539838984199;29.697,49;5503000658251;28.852,12;7942027416706;28.717,99;132607803402;53.126,91;1013847240585;25.600,37;9824941480964
2013-06-11;25.686,70;6531842457303;29.644,51;5492980754438;28.810,63;7930014962952;28.655,91;132643884532;53.045,47;1012631165408;25.554,26;9808970569588
2013-06-12;25.490,94;6485737651371;29.426,44;5453934313033;28.609,61;7878339330249;28.464,20;133882361603;52.667,77;1006839216461;25.370,31;9746261763258
2013-06-13;25.340,87;6453169242907;29.245,00;5422998505527;28.444,15;7840456585549;28.315,32;134428829549;52.378,10;1001152937529;25.215,22;9695386042672
2013-06-14;25.373,50;6464292468376;29.281,83;5430664947209;28.483,66;7853055150435;28.366,97;136123164079;52.429,94;1002742441736;25.259,40;9716643957278
2013-06-15;25.373,50;6464292468376;29.281,83;5430664947209;28.483,66;7853055150435;28.366,97;136123164079;52.429,94;1002742441736;25.259,40;9716643957278
2013-06-16;25.373,50;6464292468376;29.281,83;5430664947209;28.483,66;7853055150435;28.366,97;136123164079;52.429,94;1002742441736;25.259,40;9716643957278
2013-06-17;25.342,56;6459925925414;29.248,76;5424780668501;28.447,88;7844308290775;28.356,04;137434803187;52.392,92;1002638127499;25.230,12;9710316718955
2013-06-18;25.374,48;6466058493671;29.281,41;5430606539814;28.473,58;7851356954244;28.406,43;140639081489;52.480,44;999504275818;25.255,42;9712806718442
2013-06-19;25.473,82;6488618182750;29.399,98;5450560626920;28.597,44;7883757548111;28.524,59;141144278817;52.690,62;1008050211627;25.360,83;9751320703338
2013-06-20;25.388,69;6464134974945;29.311,69;5430410320451;28.497,41;7851970852746;28.419,11;140812340767;52.522,35;1004657963695;25.273,71;9716758448077
2013-06-21;25.243,29;6425776436647;29.154,67;5400203650278;28.378,09;7819920741050;28.258,77;140001267238;52.217,62;998644184516;25.129,08;9659566452227
2013-06-22;25.243,29;6425776436647;29.154,67;5400203650278;28.378,09;7819920741050;28.258,77;140001267238;52.217,62;998644184516;25.129,08;9659566452227
2013-06-23;25.243,29;6425776436647;29.154,67;5400203650278;28.378,09;7819920741050;28.258,77;140001267238;52.217,62;998644184516;25.129,08;9659566452227
2013-06-24;25.225,50;6421047861725;29.131,67;5390777328344;28.357,80;7810931112158;28.229,91;139999264179;52.164,18;997529460410;25.106,01;9648685282739
2013-06-25;25.032,97;6370790149206;28.910,22;5345358222184;28.155,05;7754613419588;28.011,32;138923849458;51.776,67;990109695835;24.925,93;9578273230703
2013-06-26;25.053,50;6375538929522;28.927,94;5345568732039;28.175,97;7753735619985;28.057,53;137477121976;51.824,90;990903306237;24.947,47;9585579056038
