
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2014-06-28;30.932,55;2349080584157;32.924,70;3725238020790;29.419,12;3561686455424;32.868,40;196613129092;51.772,41;175060121232;30.183,75;2488409730744
2014-06-29;30.932,55;2349080584157;32.924,70;3725238020790;29.419,12;3561686455424;32.868,40;196613129092;51.772,41;175060121232;30.183,75;2488409730744
2014-06-30;30.979,98;2353165081761;32.980,54;3729687592549;29.472,78;3567481306749;32.893,85;196381993160;51.850,48;175451054781;30.231,15;2492768732855
2014-07-01;30.990,93;2348119727040;32.986,61;3739168302540;29.475,92;3561229781634;32.911,15;196982043437;51.871,14;173257435949;30.232,41;2501059759789
2014-07-02;31.009,55;2349402681653;33.004,45;3741710839291;29.491,65;3564186464959;32.926,80;197328577554;51.894,46;173216329784;30.244,06;2502204050991
2014-07-03;31.016,40;2349744151210;33.013,91;3742838611127;29.500,48;3562937624820;32.917,67;197244412560;51.898,49;174373506115;30.249,21;2506130591763
2014-07-04;31.019,83;2349862442471;33.017,27;3736774875949;29.501,59;3560916178029;32.931,56;197399503186;51.912,43;174410932449;30.252,62;2510524316993
2014-07-05;31.019,83;2349862442471;33.017,27;3736774875949;29.501,59;3560916178029;32.931,56;197399503186;51.912,43;174410932449;30.252,62;2510524316993
2014-07-06;31.019,83;2349862442471;33.017,27;3736774875949;29.501,59;3560916178029;32.931,56;197399503186;51.912,43;174410932449;30.252,62;2510524316993
2014-07-07;31.019,44;2347986985381;33.024,44;3731057465802;29.507,62;3559086846206;32.930,16;197073226887;51.919,94;174404054884;30.261,44;2508797033504
2014-07-08;31.042,17;2349219849587;33.042,91;3730555594686;29.529,25;3555293116352;32.949,46;197074916483;51.954,58;174599102874;30.272,52;2508432558015
2014-07-09;31.052,10;2349286086597;33.044,70;3728198539091;29.533,26;3551473980369;32.945,65;196699984744;51.961,41;174670781829;30.284,90;2508397177161
2014-07-10;31.076,12;2350760432712;33.074,61;3722887178658;29.557,16;3549266348180;32.960,93;196700858544;52.000,85;174563417671;30.307,93;2505471293612
2014-07-11;31.078,59;2346295252490;33.080,44;3719308334450;29.567,53;3546256237673;32.968,25;196913316410;52.024,16;174733180835;30.330,66;2504344332954
2014-07-12;31.078,59;2346295252490;33.080,44;3719308334450;29.567,53;3546256237673;32.968,25;196913316410;52.024,16;174733180835;30.330,66;2504344332954
2014-07-13;31.078,59;2346295252490;33.080,44;3719308334450;29.567,53;3546256237673;32.968,25;196913316410;52.024,16;174733180835;30.330,66;2504344332954
2014-07-14;31.107,37;2349090157088;33.112,91;3726349642011;29.590,56;3549353058559;33.003,61;196704611252;52.059,46;175126892871;30.348,90;2506838631814
2014-07-15;31.141,10;2354723413581;33.140,88;3732965122572;29.615,68;3548092015482;33.025,89;199213936379;52.102,71;174000805802;30.367,42;2512390572542
2014-07-16;31.141,10;2354723413581;33.140,88;3732965122572;29.615,68;3548092015482;33.025,89;199213936379;52.102,71;174000805802;30.367,42;2512390572542
2014-07-17;31.178,92;2357052254633;33.174,43;3736757852153;29.646,67;3549314384628;33.055,00;199056630415;52.149,48;174197440715;30.393,45;2514838106188
2014-07-18;31.194,18;2357534758908;33.179,42;3735668114415;29.652,61;3549294253284;33.064,38;199093328138;52.168,16;176427572971;30.402,03;2514002203676
2014-07-19;31.194,18;2357534758908;33.179,42;3735668114415;29.652,61;3549294253284;33.064,38;199093328138;52.168,16;176427572971;30.402,03;2514002203676
2014-07-20;31.194,18;2357534758908;33.179,42;3735668114415;29.652,61;3549294253284;33.064,38;199093328138;52.168,16;176427572971;30.402,03;2514002203676
2014-07-21;31.236,00;2359148895868;33.227,60;3736835727393;29.690,68;3545372147427;33.086,06;198779914008;52.215,00;176593743429;30.436,60;2515657341265
2014-07-22;31.223,02;2358126512673;33.219,83;3732674347932;29.684,94;3541650354221;33.072,91;198675850888;52.187,40;176415883357;30.438,74;2512678105466
2014-07-23;31.234,54;2358642958739;33.223,25;3733768528454;29.685,88;3543779674601;33.093,20;198623714847;52.196,27;176365379327;30.446,67;2517876246866
2014-07-24;31.291,45;2363888968160;33.287,08;3742474902590;29.748,47;3550460624413;33.145,68;198749910376;52.302,35;176636610713;30.513,87;2524871485907
2014-07-25;31.299,51;2363955302757;33.293,45;3741427163755;29.749,60;3548837143237;33.151,98;199341530598;52.305,75;176513660272;30.534,10;2525261433189
2014-07-26;31.299,51;2363955302757;33.293,45;3741427163755;29.749,60;3548837143237;33.151,98;199341530598;52.305,75;176513660272;30.534,10;2525261433189
2014-07-27;31.299,51;2363955302757;33.293,45;3741427163755;29.749,60;3548837143237;33.151,98;199341530598;52.305,75;176513660272;30.534,10;2525261433189
2014-07-28;31.304,94;2364414841121;33.294,87;3741885608760;29.754,09;3548387744586;33.167,39;198677086840;52.313,38;176701938558;30.532,33;2524719905652
2014-07-29;31.306,78;2364719966184;33.296,09;3743231461405;29.752,51;3548072295014;33.156,61;198770184052;52.314,37;176898053546;30.536,77;2524704174500
2014-07-30;31.323,48;2361623529929;33.304,24;3739517221452;29.758,77;3546540933114;33.176,74;199094284877;52.335,32;176873713056;30.548,06;2524435241646
2014-07-31;31.365,59;2363120170349;33.337,74;3739220355853;29.790,66;3545713171343;33.207,44;199149832327;52.392,07;176981806905;30.572,44;2525239384286
2014-08-01;31.341,57;2353789660062;33.316,02;3733468971227;29.772,12;3534094330395;33.189,33;200349517502;52.359,02;175115140562;30.548,72;2522197227201
2014-08-02;31.341,57;2353789660062;33.316,02;3733468971227;29.772,12;3534094330395;33.189,33;200349517502;52.359,02;175115140562;30.548,72;2522197227201
2014-08-03;31.341,57;2353789660062;33.316,02;3733468971227;29.772,12;3534094330395;33.189,33;200349517502;52.359,02;175115140562;30.548,72;2522197227201
2014-08-04;31.355,24;2350784320662;33.325,12;3733518483066;29.780,85;3530555156268;33.206,92;200678073100;52.382,96;174766296659;30.558,59;2520025237551
2014-08-05;31.370,44;2348980547104;33.353,14;3734543074403;29.802,52;3531773869207;33.224,98;200785746453;52.420,73;179503151806;30.582,69;2522646048776
2014-08-06;31.407,62;2353542171025;33.387,19;3741831846940;29.831,53;3543534837205;33.242,15;201299085995;52.474,00;179707177322;30.604,97;2528273440137
2014-08-07;31.472,74;2409125494026;33.440,75;3889471730589;29.871,09;3725148949081;33.290,86;211708619990;52.557,58;181094731033;30.638,70;2569644105807
2014-08-08;31.528,94;2444115433571;33.499,54;3972827248384;29.937,06;3817013815808;33.338,23;218069599840;52.658,00;181841942569;30.708,55;2595141560649
2014-08-09;31.528,94;2444115433571;33.499,54;3972827248384;29.937,06;3817013815808;33.338,23;218069599840;52.658,00;181841942569;30.708,55;2595141560649
2014-08-10;31.528,94;2444115433571;33.499,54;3972827248384;29.937,06;3817013815808;33.338,23;218069599840;52.658,00;181841942569;30.708,55;2595141560649
2014-08-11;31.571,45;2460030375882;33.548,44;4012729985141;29.982,52;3861125696421;33.362,25;220890833676;52.714,83;182415534317;30.750,29;2611424951687
2014-08-12;31.615,06;2476452126121;33.589,96;4043513770390;30.012,25;3890408935086;33.399,17;222546002854;52.765,13;183035267029;30.786,30;2623501694885
2014-08-13;31.642,07;2485125840320;33.623,73;4061785826565;30.039,38;3905532188064;33.400,08;223784587719;52.799,91;183750103556;30.813,03;2631843198289
2014-08-14;31.746,01;2499822260627;33.746,23;4085792966635;30.142,97;3926602007677;33.469,91;224915466198;52.940,05;184532824455;30.882,73;2643259559482
2014-08-15;31.746,01;2499822260627;33.746,23;4085792966635;30.142,97;3926602007677;33.469,91;224915466198;52.940,05;184532824455;30.882,73;2643259559482
2014-08-16;31.746,01;2499822260627;33.746,23;4085792966635;30.142,97;3926602007677;33.469,91;224915466198;52.940,05;184532824455;30.882,73;2643259559482
2014-08-17;31.746,01;2499822260627;33.746,23;4085792966635;30.142,97;3926602007677;33.469,91;224915466198;52.940,05;184532824455;30.882,73;2643259559482
2014-08-18;31.813,15;2507786579454;33.820,55;4104092187419;30.203,63;3933437854957;33.511,06;226193911422;53.030,58;183237486339;30.930,76;2651321184594
2014-08-19;31.838,12;2513147055438;33.832,58;4109836445536;30.226,51;3943185276754;33.538,03;226780932090;53.061,93;183673485798;30.949,84;2655880545321
2014-08-20;31.954,87;2523969185711;33.961,78;4126287189373;30.321,61;3956349111686;33.575,68;227147517959;53.222,30;191339041649;31.145,13;2675333738916
2014-08-21;32.031,68;2528747968072;34.018,94;4133059725699;30.358,62;3958982947646;33.610,10;227268136354;53.306,89;191393315049;31.186,40;2678827558227
2014-08-22;32.176,78;2540040367368;34.147,12;4145817972503;30.501,91;3975589445747;33.745,26;227479147512;53.556,33;192386969479;31.320,66;2691485301662
2014-08-23;32.176,78;2540040367368;34.147,12;4145817972503;30.501,91;3975589445747;33.745,26;227479147512;53.556,33;192386969479;31.320,66;2691485301662
2014-08-24;32.176,78;2540040367368;34.147,12;4145817972503;30.501,91;3975589445747;33.745,26;227479147512;53.556,33;192386969479;31.320,66;2691485301662
2014-08-25;32.178,91;2474199469231;34.151,86;3962577247840;30.510,17;3776009721826;33.736,52;217264434199;53.556,59;191162029798;31.335,99;2650435277139
2014-08-26;32.195,91;2451978583352;34.173,12;3913943635700;30.525,41;3690118127604;33.749,70;215062464390;53.570,69;190434202762;31.371,41;2638128651257
2014-08-27;32.214,17;2445715653618;34.194,73;3896215689490;30.548,98;3674792376302;33.767,94;214015748293;53.599,83;190135215166;31.387,52;2629348787854
2014-08-28;32.235,18;2440627650559;34.188,10;3889617452186;30.532,92;3664986595902;33.782,93;213882404851;53.637,75;190125464547;31.427,24;2632359014096
2014-08-29;32.287,96;2438068454437;34.273,38;3888413480567;30.627,67;3665674951452;33.809,77;213876593464;53.734,53;190336446409;31.482,76;2634443024571
2014-08-30;32.287,96;2438068454437;34.273,38;3888413480567;30.627,67;3665674951452;33.809,77;213876593464;53.734,53;190336446409;31.482,76;2634443024571
2014-08-31;32.287,96;2438068454437;34.273,38;3888413480567;30.627,67;3665674951452;33.809,77;213876593464;53.734,53;190336446409;31.482,76;2634443024571
2014-09-01;32.301,17;2431394550759;34.278,75;3884177905995;30.633,15;3658085963406;33.816,79;213214946275;53.748,55;190443538687;31.500,24;2632311395091
2014-09-02;32.305,88;2426604445048;34.281,22;3886339468685;30.635,00;3653060784908;33.837,33;213495137954;53.757,92;189148561073;31.505,85;2632769366018
2014-09-03;32.321,93;2427674880236;34.298,34;3883535416825;30.640,65;3653172366468;33.859,06;213496551877;53.794,70;189054754575;31.517,13;2631724478940
2014-09-04;32.298,71;2422857134821;34.256,16;3871001175435;30.614,39;3645089936523;33.847,07;213457921185;53.763,94;188713442720;31.480,86;2626638732374
2014-09-05;32.132,24;2401296046801;34.091,13;3843298797376;30.465,43;3616520807200;33.812,30;212629377362;53.553,93;197524764266;31.266,38;2605797044690
2014-09-06;32.132,24;2401296046801;34.091,13;3843298797376;30.465,43;3616520807200;33.812,30;212629377362;53.553,93;197524764266;31.266,38;2605797044690
2014-09-07;32.132,24;2401296046801;34.091,13;3843298797376;30.465,43;3616520807200;33.812,30;212629377362;53.553,93;197524764266;31.266,38;2605797044690
2014-09-08;31.944,75;2383131129264;33.903,61;3817563200337;30.283,97;3586651399811;33.716,80;211951676779;53.332,83;196704434073;31.168,05;2593106674753
2014-09-09;31.931,05;2381279167837;33.887,82;3809252731030;30.262,17;3581061730127;33.730,24;211530242963;53.330,21;196607471682;31.177,82;2591574130783
2014-09-10;31.943,00;2373322440274;33.888,67;3803463019822;30.257,15;3576958923036;33.733,07;211531939325;53.345,79;196474365336;31.176,59;2590063926824
2014-09-11;31.945,55;2366929590592;33.906,10;3799760250632;30.262,34;3573887700317;33.744,11;211469131009;53.363,22;196515529934;31.167,25;2587955155204
2014-09-12;31.950,68;2362257202334;33.899,97;3795053574700;30.271,61;3569777946687;33.734,35;211462048443;53.359,58;196346744523;31.171,71;2584948872638
2014-09-13;31.950,68;2362257202334;33.899,97;3795053574700;30.271,61;3569777946687;33.734,35;211462048443;53.359,58;196346744523;31.171,71;2584948872638
2014-09-14;31.950,68;2362257202334;33.899,97;3795053574700;30.271,61;3569777946687;33.734,35;211462048443;53.359,58;196346744523;31.171,71;2584948872638
2014-09-15;31.862,19;2350784298215;33.804,38;3785079268519;30.179,52;3558682561683;33.687,80;211155106602;53.256,57;196073768887;31.078,70;2579053123522
2014-09-16;31.878,24;2351281917391;33.837,76;3788748344981;30.218,81;3560431965724;33.691,71;211912336911;53.286,34;194304934793;31.125,61;2581904471526
2014-09-17;31.901,04;2353003372705;33.862,27;3791872678588;30.227,96;3560953182534;33.733,13;212051342699;53.317,78;194602228012;31.142,66;2584910028241
2014-09-18;31.901,04;2353003372705;33.862,27;3791872678588;30.227,96;3560953182534;33.733,13;212051342699;53.317,78;194602228012;31.142,66;2584910028241
2014-09-19;31.901,04;2353003372705;33.862,27;3791872678588;30.227,96;3560953182534;33.733,13;212051342699;53.317,78;194602228012;31.142,66;2584910028241
2014-09-20;31.901,04;2353003372705;33.862,27;3791872678588;30.227,96;3560953182534;33.733,13;212051342699;53.317,78;194602228012;31.142,66;2584910028241
2014-09-21;31.901,04;2353003372705;33.862,27;3791872678588;30.227,96;3560953182534;33.733,13;212051342699;53.317,78;194602228012;31.142,66;2584910028241
2014-09-22;31.936,07;2353536794455;33.895,04;3795007675009;30.264,53;3562069022086;33.737,13;212810124471;53.362,87;202128241705;31.166,26;2588375576827
2014-09-23;31.937,00;2359819814037;33.896,76;3797919656490;30.269,88;3563773341670;33.737,31;213081404710;53.367,68;202329614658;31.175,71;2590500722145
2014-09-24;31.926,16;2357911312276;33.857,57;3792990084147;30.233,30;3562799127328;33.738,42;213093242687;53.338,36;202421538742;31.161,67;2589470647463
2014-09-25;31.938,88;2359024548447;33.878,51;3795218114145;30.259,32;3565897046861;33.755,83;213115449303;53.370,30;202884079179;31.169,56;2590816491443
2014-09-26;31.915,11;2355807604121;33.847,65;3790310726435;30.228,57;3562894478499;33.725,85;212764829675;53.345,78;203295330304;31.155,63;2594211638171
2014-09-27;31.915,11;2355807604121;33.847,65;3790310726435;30.228,57;3562894478499;33.725,85;212764829675;53.345,78;203295330304;31.155,63;2594211638171
2014-09-28;31.915,11;2355807604121;33.847,65;3790310726435;30.228,57;3562894478499;33.725,85;212764829675;53.345,78;203295330304;31.155,63;2594211638171
2014-09-29;31.916,00;2362284355977;33.858,46;3817676855746;30.233,66;3590510751842;33.717,42;214886901342;53.350,37;203832488288;31.157,31;2605945978380
2014-09-30;31.829,57;2360610983029;33.759,09;3820700018095;30.148,73;3589539476877;33.653,49;214938476070;53.232,21;204409549751;31.109,01;2610421426371
2014-10-01;31.807,23;2352947379682;33.742,06;3830937572622;30.130,74;3584558498415;33.660,19;214838761456;53.197,74;202578925523;31.103,34;2614959779351
2014-10-02;31.762,04;2350870646581;33.687,89;3831169463925;30.110,78;3584857788702;33.623,13;214856080828;53.128,98;202592870771;31.049,08;2617420186634
2014-10-03;31.750,22;2353426243438;33.656,90;3833151399565;30.072,15;3586659643979;33.629,06;215228224607;53.105,55;202804084718;31.026,10;2621735173732
2014-10-04;31.750,22;2353426243438;33.656,90;3833151399565;30.072,15;3586659643979;33.629,06;215228224607;53.105,55;202804084718;31.026,10;2621735173732
2014-10-05;31.750,22;2353426243438;33.656,90;3833151399565;30.072,15;3586659643979;33.629,06;215228224607;53.105,55;202804084718;31.026,10;2621735173732
2014-10-06;31.754,31;2358319184338;33.663,08;3834841024538;30.078,91;3590984073021;33.626,31;215542686944;53.111,96;208161194115;31.023,53;2623377611783
2014-10-07;31.744,96;2368377336904;33.667,81;3843922287142;30.092,06;3597181156362;33.613,59;216092549901;53.107,04;208650609813;31.019,44;2628586687706
2014-10-08;31.684,93;2372231435885;33.612,37;3848880830899;30.036,42;3593536566106;33.549,13;216222770153;53.005,32;208933103984;30.969,37;2629868103031
2014-10-09;31.712,83;2376967780365;33.639,13;3857750989309;30.047,57;3596537086254;33.574,49;216714404922;53.047,94;209440461583;31.009,36;2634917669142
2014-10-10;31.731,53;2381013812016;33.660,67;3868629383565;30.077,39;3604471170184;33.584,41;217395476722;53.056,46;210062220174;31.028,09;2638191904634
2014-10-11;31.731,53;2381013812016;33.660,67;3868629383565;30.077,39;3604471170184;33.584,41;217395476722;53.056,46;210062220174;31.028,09;2638191904634
2014-10-12;31.731,53;2381013812016;33.660,67;3868629383565;30.077,39;3604471170184;33.584,41;217395476722;53.056,46;210062220174;31.028,09;2638191904634
2014-10-13;31.742,38;2386476842066;33.700,09;3879110903000;30.112,00;3623493735106;33.610,43;218295462925;53.093,29;210958670379;31.054,58;2644442044987
2014-10-14;31.722,88;2389576009118;33.681,08;3886800102113;30.103,50;3626350494376;33.565,87;218341964481;53.031,34;211134201662;31.019,78;2646798533893
2014-10-15;31.789,59;2393922107680;33.796,60;3909631961561;30.213,92;3642751588389;33.600,87;218677689602;53.135,47;210704524077;31.079,71;2656204388650
2014-10-16;31.819,42;2401456037002;33.834,10;3923242156476;30.257,57;3654362774189;33.618,00;219314105793;53.183,04;211296577293;31.116,30;2660938814483
2014-10-17;31.830,17;2405578447265;33.838,45;3929118319089;30.270,21;3662602318434;33.624,28;219548728605;53.194,27;211408651815;31.118,51;2663665528648
2014-10-18;31.830,17;2405578447265;33.838,45;3929118319089;30.270,21;3662602318434;33.624,28;219548728605;53.194,27;211408651815;31.118,51;2663665528648
2014-10-19;31.830,17;2405578447265;33.838,45;3929118319089;30.270,21;3662602318434;33.624,28;219548728605;53.194,27;211408651815;31.118,51;2663665528648
2014-10-20;31.860,79;2413410399194;33.873,03;3944385481697;30.292,44;3672009177338;33.652,72;220174863768;53.224,68;215619274134;31.135,21;2667919425413
2014-10-21;31.885,69;2427848184688;33.900,38;3963159674933;30.316,43;3691743918742;33.680,23;221319027902;53.268,05;216389025868;31.147,77;2674159958319
2014-10-22;31.917,78;2442977794455;33.933,42;3993509603498;30.346,21;3722662354889;33.722,06;222787092696;53.301,40;217073188628;31.175,81;2688543888285
2014-10-23;31.975,90;2451989004929;34.005,30;4018132182980;30.408,22;3732112766229;33.745,58;223525662221;53.373,58;218206976331;31.338,64;2707564816494
2014-10-24;32.011,85;2460834970510;34.048,66;4033955983818;30.436,84;3744458209032;33.776,62;224219565590;53.404,36;218637002357;31.351,29;2715394642427
2014-10-25;32.011,85;2460834970510;34.048,66;4033955983818;30.436,84;3744458209032;33.776,62;224219565590;53.404,36;218637002357;31.351,29;2715394642427
2014-10-26;32.011,85;2460834970510;34.048,66;4033955983818;30.436,84;3744458209032;33.776,62;224219565590;53.404,36;218637002357;31.351,29;2715394642427
2014-10-27;32.049,09;2464278254508;34.088,09;4035672512705;30.471,65;3746786853628;33.801,66;224161263856;53.459,93;218621186935;31.386,38;2719413195516
2014-10-28;32.049,50;2463185162107;34.101,31;4031851894674;30.485,25;3747556082670;33.798,74;223958465495;53.464,47;218785015072;31.380,52;2716104892091
2014-10-29;32.061,84;2462406241995;34.110,29;4030638474971;30.496,82;3744209642093;33.830,18;224454727114;53.478,05;218720177371;31.391,47;2716961145804
2014-10-30;32.108,94;2464748196753;34.158,39;4035317374194;30.515,79;3745283901233;33.853,47;224912808379;53.554,78;219675108498;31.469,73;2724928145155
2014-10-31;32.108,94;2464748196753;34.158,39;4035317374194;30.515,79;3745283901233;33.853,47;224912808379;53.554,78;219675108498;31.469,73;2724928145155
2014-11-01;32.108,94;2464748196753;34.158,39;4035317374194;30.515,79;3745283901233;33.853,47;224912808379;53.554,78;219675108498;31.469,73;2724928145155
2014-11-02;32.108,94;2464748196753;34.158,39;4035317374194;30.515,79;3745283901233;33.853,47;224912808379;53.554,78;219675108498;31.469,73;2724928145155
2014-11-03;32.158,43;2463602993293;34.211,48;4044130935852;30.561,70;3747968981748;33.915,50;225543947231;53.661,75;218112802111;31.523,27;2736013320848
2014-11-04;32.159,12;2460280777599;34.211,51;4039239368727;30.555,91;3740563721035;33.925,70;225653454866;53.678,10;218624673050;31.522,78;2728463816798
2014-11-05;32.177,71;2460354136820;34.219,48;4037374073935;30.568,62;3738800745236;33.909,15;225276632954;53.679,98;224871790291;31.513,63;2727232334752
2014-11-06;32.129,29;2393555070535;34.221,05;3885161815355;30.567,93;3551509191569;33.913,31;214070542442;53.687,78;222051149224;31.496,12;2683931321479
2014-11-07;32.103,35;2339079528397;34.197,10;3741803071421;30.546,71;3397047399336;33.916,32;208129776921;53.664,89;221009157028;31.484,41;2635644512151
2014-11-08;32.103,35;2339079528397;34.197,10;3741803071421;30.546,71;3397047399336;33.916,32;208129776921;53.664,89;221009157028;31.484,41;2635644512151
2014-11-09;32.103,35;2339079528397;34.197,10;3741803071421;30.546,71;3397047399336;33.916,32;208129776921;53.664,89;221009157028;31.484,41;2635644512151
2014-11-10;32.139,18;2331922936447;34.237,31;3714455547281;30.590,60;3377423251997;33.962,81;205297450438;53.724,18;219572638907;31.530,71;2628410951510
2014-11-11;32.135,69;2323942678353;34.238,52;3688820698484;30.583,26;3359640812131;33.952,28;204340207199;53.705,91;218446482463;31.522,42;2619781902861
2014-11-12;32.157,85;2308956136873;34.255,52;3632487421415;30.604,33;3309765702326;33.982,02;201100959926;53.755,40;216858879985;31.542,39;2600939081637
2014-11-13;32.172,35;2300314870618;34.276,66;3620732348662;30.615,44;3300673516821;33.990,72;200929295741;53.770,14;216841745276;31.560,86;2590963161369
2014-11-14;32.208,80;2292796340117;34.297,30;3608761135978;30.642,98;3290409248820;34.035,19;200473463724;53.816,67;216596260784;31.594,35;2587722919973
2014-11-15;32.208,80;2292796340117;34.297,30;3608761135978;30.642,98;3290409248820;34.035,19;200473463724;53.816,67;216596260784;31.594,35;2587722919973
2014-11-16;32.208,80;2292796340117;34.297,30;3608761135978;30.642,98;3290409248820;34.035,19;200473463724;53.816,67;216596260784;31.594,35;2587722919973
2014-11-17;32.245,53;2290002095220;34.332,99;3610239690131;30.679,64;3291147288295;34.069,33;200623221016;53.861,75;216601514186;31.622,42;2587729484885
2014-11-18;32.256,95;2292680255463;34.348,84;3619469377307;30.695,74;3296520652265;34.084,23;200167709083;53.876,54;214479013363;31.630,59;2590991401187
2014-11-19;32.289,36;2293430899840;34.385,99;3619668422377;30.737,38;3298888825997;34.108,93;200042716971;53.921,82;221263975151;31.653,59;2593414279391
2014-11-20;32.311,63;2292791108952;34.411,78;3618273600576;30.751,83;3298955440762;34.123,79;200059159464;53.950,77;221504968491;31.679,68;2596518561979
2014-11-21;32.373,80;2295652476813;34.470,84;3621782547739;30.814,59;3305642560544;34.167,00;200329596159;54.030,01;221612103365;31.749,62;2604711361254
2014-11-22;32.373,80;2295652476813;34.470,84;3621782547739;30.814,59;3305642560544;34.167,00;200329596159;54.030,01;221612103365;31.749,62;2604711361254
2014-11-23;32.373,80;2295652476813;34.470,84;3621782547739;30.814,59;3305642560544;34.167,00;200329596159;54.030,01;221612103365;31.749,62;2604711361254
2014-11-24;32.401,79;2294463997723;34.505,18;3623347278502;30.843,71;3305887729974;34.203,44;200515092129;54.075,07;221678381166;31.779,80;2607159889228
2014-11-25;32.416,18;2294887767110;34.530,71;3625282837518;30.862,85;3306202137539;34.207,81;200627971937;54.092,21;221676425281;31.803,65;2612289774993
2014-11-26;32.428,95;2295230092530;34.537,35;3618897457239;30.875,65;3307782063987;34.224,98;200558410414;54.120,26;221563194808;31.812,20;2613729899337
2014-11-27;32.468,31;2294517796792;34.590,25;3619787889508;30.925,94;3309619255132;34.240,57;200549925827;54.177,27;221543038545;31.815,86;2612806569636
2014-11-28;32.487,68;2294016102684;34.611,83;3616663013748;30.946,80;3307471953941;34.234,79;200251010065;54.191,09;221573899073;31.818,99;2613017715747
2014-11-29;32.487,68;2294016102684;34.611,83;3616663013748;30.946,80;3307471953941;34.234,79;200251010065;54.191,09;221573899073;31.818,99;2613017715747
2014-11-30;32.487,68;2294016102684;34.611,83;3616663013748;30.946,80;3307471953941;34.234,79;200251010065;54.191,09;221573899073;31.818,99;2613017715747
2014-12-01;32.506,00;2292233876278;34.623,71;3613394662165;30.951,09;3305739826344;34.246,99;199882299321;54.223,18;221458096485;31.822,89;2611349114220
2014-12-02;32.496,22;2288210283448;34.618,83;3610389188304;30.952,18;3297195148443;34.220,68;200025947597;54.195,73;219257353134;31.805,90;2613727461915
2014-12-03;32.526,20;2288389433240;34.644,22;3606158405923;30.977,32;3297119602388;34.264,50;199929454160;54.245,93;223205675183;31.828,57;2614013910729
2014-12-04;32.519,33;2286524510466;34.634,50;3599473969545;30.964,75;3290232952281;34.272,59;199953728528;54.233,36;222989463120;31.817,88;2613564632027
2014-12-05;32.501,69;2287834325524;34.609,42;3601540132492;30.947,33;3291936611865;34.275,36;200040203231;54.223,22;223034607120;31.810,83;2615564073325
2014-12-06;32.501,69;2287834325524;34.609,42;3601540132492;30.947,33;3291936611865;34.275,36;200040203231;54.223,22;223034607120;31.810,83;2615564073325
2014-12-07;32.501,69;2287834325524;34.609,42;3601540132492;30.947,33;3291936611865;34.275,36;200040203231;54.223,22;223034607120;31.810,83;2615564073325
2014-12-08;32.501,69;2287834325524;34.609,42;3601540132492;30.947,33;3291936611865;34.275,36;200040203231;54.223,22;223034607120;31.810,83;2615564073325
2014-12-09;32.533,91;2289865718810;34.650,02;3606164035395;30.990,62;3291194670140;34.317,34;200586389028;54.265,41;223027535102;31.829,50;2614940208004
2014-12-10;32.518,22;2285978773793;34.636,58;3593883917494;30.977,45;3288803249186;34.298,21;200237238425;54.244,04;223041448378;31.808,38;2611232018527
2014-12-11;32.498,78;2281686738864;34.622,72;3587838127565;30.975,77;3284553984266;34.254,46;199689612423;54.203,73;222812649076;31.776,72;2601879604130
2014-12-12;32.518,50;2279806843041;34.661,98;3584750336799;31.007,30;3283758431441;34.248,07;200113457319;54.233,54;222467227274;31.840,37;2605081304530
2014-12-13;32.518,50;2279806843041;34.661,98;3584750336799;31.007,30;3283758431441;34.248,07;200113457319;54.233,54;222467227274;31.840,37;2605081304530
2014-12-14;32.518,50;2279806843041;34.661,98;3584750336799;31.007,30;3283758431441;34.248,07;200113457319;54.233,54;222467227274;31.840,37;2605081304530
2014-12-15;32.514,77;2295634032522;34.661,15;3593732845384;31.015,47;3300419894281;34.233,11;200448976555;54.204,21;222806198961;31.821,38;2607966993907
2014-12-16;32.489,92;2302990320658;34.636,69;3623506653219;30.995,68;3323999745053;34.198,05;201405235012;54.160,50;222333074959;31.777,16;2614085858759
2014-12-17;32.481,26;2313116326882;34.646,29;3648380278538;30.992,98;3343643852549;34.191,44;202304096307;54.160,46;227335543691;31.771,18;2624293880330
2014-12-18;32.507,09;2333808923283;34.672,43;3692367736153;30.991,64;3379177478321;34.248,96;204282124385;54.193,39;228628681381;31.793,33;2639427362375
2014-12-19;32.540,90;2451684399306;34.706,94;3876778617623;31.026,74;3549913937387;34.296,89;214747308248;54.234,21;237361832115;31.840,09;2738058287890
2014-12-20;32.540,90;2451684399306;34.706,94;3876778617623;31.026,74;3549913937387;34.296,89;214747308248;54.234,21;237361832115;31.840,09;2738058287890
2014-12-21;32.540,90;2451684399306;34.706,94;3876778617623;31.026,74;3549913937387;34.296,89;214747308248;54.234,21;237361832115;31.840,09;2738058287890
2014-12-22;32.543,49;2566830750344;34.707,70;4063173893817;31.027,35;3720231346582;34.310,66;225084925581;54.245,38;245182864820;31.844,56;2812904613178
2014-12-23;32.567,43;2606504919959;34.719,49;4257683462014;31.051,73;3900271520129;34.325,00;235939179110;54.263,26;247064884775;31.862,01;2845120212105
2014-12-24;32.575,85;2618374281532;34.704,83;4425294865240;31.071,97;4089207633673;34.338,55;245587939821;54.274,49;247465172281;31.874,68;2850902130716
2014-12-25;32.575,85;2618374281532;34.704,83;4425294865240;31.071,97;4089207633673;34.338,55;245587939821;54.274,49;247465172281;31.874,68;2850902130716
